"Company","Item","Calories","Total.Fat..g.","Saturated.Fat..g.","Carbs..g.","Fiber..g.","Sugars..g.","Protein..g.","Salt.g","Category"
"KFC","Lipton® Brisk® Sweet Iced Tea (12 fl oz)",80,0,0,22,0,21,0,0.1125,"Tea"
"KFC","Lipton® Brisk® Sweet Iced Tea (16 fl oz)",110,0,0,29,0,29,0,0.1625,"Tea"
"KFC","Lipton® Brisk® Sweet Iced Tea (20 fl oz)",130,0,0,36,0,36,0,0.2,"Tea"
"KFC","Lipton® Brisk® Sweet Iced Tea (30 fl oz)",200,0,0,54,0,54,0,0.3,"Tea"
"KFC","Lipton® Brisk® Unsweetened No Lemon Iced Tea (12 fl oz)",0,0,0,0,0,0,0,0.1125,"Tea"
"KFC","Lipton® Brisk® Unsweetened No Lemon Iced Tea (16 fl oz)",0,0,0,0,0,0,0,0.15,"Tea"
"KFC","Lipton® Brisk® Unsweetened No Lemon Iced Tea (20 fl oz)",0,0,0,0,0,0,0,0.1875,"Tea"
"KFC","Lipton® Brisk® Unsweetened No Lemon Iced Tea (30 fl oz)",0,0,0,0,0,0,0,0.2875,"Tea"
"KFC","Manzanita Sol® (12 fl oz)",160,0,0,42,0,42,0,0.0875,"Sweet_Drinks"
"KFC","Manzanita Sol® (16 fl oz)",210,0,0,57,0,57,0,0.1125,"Sweet_Drinks"
"KFC","Manzanita Sol® (20 fl oz)",260,0,0,71,0,71,0,0.1375,"Sweet_Drinks"
"KFC","Manzanita Sol® (30 fl oz)",400,0,0,106,0,106,0,0.2,"Sweet_Drinks"
"KFC","Miranda® Strawberry (12 fl oz)",160,0,0,44,0,44,0,0.175,"Sweet_Drinks"
"KFC","Miranda® Strawberry (16 fl oz)",220,0,0,58,0,58,0,0.2375,"Sweet_Drinks"
"KFC","Miranda® Strawberry (20 fl oz)",270,0,0,73,0,73,0,0.3,"Sweet_Drinks"
"KFC","Miranda® Strawberry (30 fl oz)",410,0,0,109,0,109,0,0.45,"Sweet_Drinks"
"KFC","Mist Twst® (12 fl oz)",150,0,0,41,0,41,0,0.0875,"Sweet_Drinks"
"KFC","Mist Twst® (16 fl oz)",200,0,0,54,0,54,0,0.1125,"Sweet_Drinks"
"KFC","Mist Twst® (20 fl oz)",260,0,0,68,0,68,0,0.1375,"Sweet_Drinks"
"KFC","Mist Twst® (30 fl oz)",380,0,0,101,0,101,0,0.2,"Sweet_Drinks"
"KFC","MNT DEW Sweet Lightning (20 fl oz)",120,0,0,32,0,25,0,0.475,"Sweet_Drinks"
"KFC","Mountain Dew® (12 fl oz)",160,0,0,44,0,44,0,0.125,"Sweet_Drinks"
"KFC","Mountain Dew® (16 fl oz)",220,0,0,59,0,58,0,0.175,"Sweet_Drinks"
"KFC","Mountain Dew® (20 fl oz)",270,0,0,73,0,73,0,0.2125,"Sweet_Drinks"
"KFC","Mountain Dew® (30 fl oz)",410,0,0,110,0,109,0,0.3125,"Sweet_Drinks"
"KFC","Mug Root Beer® (12 fl oz)",140,0,0,39,0,39,0,0.1125,"Sweet_Drinks"
"KFC","Mug Root Beer® (16 fl oz)",190,0,0,52,0,52,0,0.15,"Sweet_Drinks"
"KFC","Mug Root Beer® (20 fl oz)",240,0,0,65,0,65,0,0.1875,"Sweet_Drinks"
"KFC","Mug Root Beer® (30 fl oz)",360,0,0,98,0,98,0,0.275,"Sweet_Drinks"
"KFC","Pepsi Zero Sugar® (12 fl oz)",0,0,0,0,0,0,0,0.0875,"Sweet_Drinks"
"KFC","Pepsi Zero Sugar® (16 fl oz)",0,0,0,0,0,0,0,0.125,"Sweet_Drinks"
"KFC","Pepsi Zero Sugar® (20 fl oz)",0,0,0,0,0,0,0,0.15,"Sweet_Drinks"
"KFC","Pepsi Zero Sugar® (30 fl oz)",0,0,0,1,0,0,0,0.2375,"Sweet_Drinks"
"KFC","Pepsi® (12 fl oz)",150,0,0,41,0,41,0,0.075,"Sweet_Drinks"
"KFC","Pepsi® (16 fl oz)",200,0,0,55,0,55,0,0.1125,"Sweet_Drinks"
"KFC","Pepsi® (20 fl oz)",250,0,0,69,0,69,0,0.1375,"Sweet_Drinks"
"KFC","Pepsi® (30 fl oz)",380,0,0,104,0,103,0,0.2,"Sweet_Drinks"
"KFC","Sobe Lifewater Yumberry Pomegranate (12 fl oz)",0,0,0,0,0,0,0,0.1125,"Juice"
"KFC","Sobe Lifewater Yumberry Pomegranate (16 fl oz)",0,0,0,0,0,0,0,0.1625,"Juice"
"KFC","Sobe Lifewater Yumberry Pomegranate (20 fl oz)",0,0,0,0,0,0,0,0.2,"Juice"
"KFC","Sobe Lifewater Yumberry Pomegranate (30 fl oz)",5,0,0,1,0,0,0,0.3,"Juice"
"KFC","Strawberry Lemonade (1/2 Gallon)",950,0,0,270,0,264,0,1.975,"Sweet_Drinks"
"KFC","Strawberry Lemonade (20 fl oz)",170,0,0,45,0,44,0,0.325,"Sweet_Drinks"
"KFC","Tropicana® Fruit Punch (12 fl oz)",170,0,0,45,0,45,0,0.0875,"Juice"
"KFC","Tropicana® Fruit Punch (16 fl oz)",230,0,0,60,0,60,0,0.1125,"Juice"
"KFC","Tropicana® Fruit Punch (20 fl oz)",280,0,0,75,0,75,0,0.15,"Juice"
"KFC","Tropicana® Fruit Punch (30 fl oz)",420,0,0,113,0,112,0,0.225,"Juice"
"KFC","Tropicana® Light Lemonade (12 fl oz)",5,0,0,0,0,0,0,0.35,"Sweet_Drinks"
"KFC","Tropicana® Light Lemonade (16 fl oz)",10,0,0,0,0,0,0,0.475,"Sweet_Drinks"
"KFC","Tropicana® Light Lemonade (20 fl oz)",10,0,0,0,0,0,0,0.6,"Sweet_Drinks"
"KFC","Tropicana® Light Lemonade (30 fl oz)",15,0,0,1,0,0,0,0.875,"Sweet_Drinks"
"KFC","Tropicana® Pink Lemonade (12 fl oz)",150,0,0,40,0,40,0,0.4,"Sweet_Drinks"
"KFC","Tropicana® Pink Lemonade (16 fl oz)",210,0,0,53,0,53,0,0.525,"Sweet_Drinks"
"KFC","Tropicana® Pink Lemonade (20 fl oz)",260,0,0,67,0,67,0,0.65,"Sweet_Drinks"
"KFC","Tropicana® Pink Lemonade (30 fl oz)",390,0,0,100,0,100,0,0.975,"Sweet_Drinks"
"KFC","Tropicana® Twister® Orange (12 fl oz)",170,0,0,46,0,46,0,0.0875,"Sweet_Drinks"
"KFC","Tropicana® Twister® Orange (16 fl oz)",230,0,0,61,0,61,0,0.125,"Sweet_Drinks"
"KFC","Tropicana® Twister® Orange (20 fl oz)",290,0,0,76,0,76,0,0.15,"Sweet_Drinks"
"KFC","Tropicana® Twister® Orange (30 fl oz)",430,0,0,115,0,114,0,0.225,"Sweet_Drinks"
"KFC","Wild Cherry Pepsi® (12 fl oz)",160,0,0,42,0,42,0,0.075,"Sweet_Drinks"
"KFC","Wild Cherry Pepsi® (16 fl oz)",210,0,0,56,0,56,0,0.1,"Sweet_Drinks"
"KFC","Wild Cherry Pepsi® (20 fl oz)",260,0,0,70,0,70,0,0.125,"Sweet_Drinks"
"KFC","Wild Cherry Pepsi® (30 fl oz)",390,0,0,105,0,105,0,0.2,"Sweet_Drinks"
"KFC","Country Fried Steak without Peppered White Gravy",360,24,7,22,2,0,13,1.875,"Steak"
"KFC","Country Fried Steak with Peppered White Gravy",390,26,7,26,2,0,13,2.275,"Steak"
"KFC","KFC® Gizzards",300,16,2,18,0,0,20,1.925,"Sides"
"KFC","KFC® Livers",230,13,2.5,12,0,0,17,1.875,"Sides"
"Taco Bell","Crunchy Taco",170,9,3.5,13,3,0,8,0.775,"Taco"
"Taco Bell","Bacon Club Chalupa",440,27,5,31,2,3,20,2.1,"Chalupa"
"Taco Bell","Blue Raspberry Freeze™ (16 oz)",120,0,0,30,0,30,0,0.0875,"Sweet_Drinks"
"Taco Bell","Blue Raspberry Freeze™ (20 oz)",150,0,0,38,0,38,0,0.1,"Sweet_Drinks"
"Taco Bell","Loaded Nacho Taco",250,12,4.5,24,3,2,10,1.525,"Nachos"
"Taco Bell","Midnight Berry Freeze™ (16 oz)",140,0,0,35,0,34,0,0.0875,"Sweet_Drinks"
"Taco Bell","Midnight Berry Freeze™ (20 oz)",170,0,0,43,0,42,0,0.1,"Sweet_Drinks"
"Taco Bell","Nacho Fries",320,18,1.5,35,4,2,4,1.575,"Nachos"
"Taco Bell","Nacho Fries BellGrande®",710,40,6,73,10,4,13,3.6,"Nachos"
"Taco Bell","Black Bean Chalupa – Online Exclusive",330,15,3,39,5,3,10,1.075,"Chalupa"
"Taco Bell","Black Bean Quesarito – Online Exclusive",630,29,10,73,7,5,19,3.15,"Quesarito"
"Taco Bell","Quesarito – Online Exclusive",650,33,12,67,6,5,22,3.475,"Quesarito"
"Taco Bell","Chalupa Supreme® – Beef",350,18,5,33,4,3,13,1.4,"Chalupa"
"Taco Bell","Chalupa Supreme® – Chicken",330,15,3.5,31,2,3,16,1.4,"Chalupa"
"Taco Bell","Chalupa Supreme® – Steak",330,16,4,32,2,3,15,1.325,"Chalupa"
"Taco Bell","Cheesy Gordita Crunch",500,28,10,41,5,4,20,2.125,"Gordita"
"Taco Bell","Crunchy Taco Supreme®",190,11,4.5,15,3,2,8,0.85,"Taco"
"Taco Bell","Loaded Nacho Taco (New)",250,12,4.5,24,3,2,10,1.525,"Nachos"
"Taco Bell","Nacho Cheese Doritos® Locos Taco",170,9,3.5,13,3,0,8,0.9,"Nachos"
"Taco Bell","Nacho Cheese Doritos® Locos Taco Supreme®",190,11,4.5,15,3,2,8,0.95,"Nachos"
"Taco Bell","Soft Taco – Beef",180,9,4,17,3,1,9,1.25,"Taco"
"Taco Bell","Soft Taco – Chicken",160,5,2.5,16,1,1,12,1.25,"Taco"
"Taco Bell","Soft Taco Supreme®",0,0,0,0,0,0,0,0,"Taco"
"Taco Bell","Soft Taco – Beef",210,10,5,20,3,2,10,1.3,"Taco"
"Taco Bell","Soft Taco – Chicken",180,7,3.5,18,2,2,13,1.3,"Taco"
"Taco Bell","Bean Burrito (V)",350,9,3.5,54,11,3,13,2.5,"Burrito"
"Taco Bell","Beefy 5-Layer Burrito",490,18,7,63,9,5,18,3.125,"Burrito"
"Taco Bell","Burrito Supreme® – Beef",390,14,6,51,9,4,16,2.775,"Burrito"
"Taco Bell","Burrito Supreme® – Chicken",370,11,4.5,49,8,4,19,2.775,"Burrito"
"Taco Bell","Burrito Supreme® – Steak",370,12,5,49,7,4,18,2.725,"Burrito"
"Taco Bell","Chili Cheese Burrito (regional)",370,17,8,40,4,2,16,2.425,"Burrito"
"Taco Bell","Quesarito – Beef",650,33,12,67,6,5,22,3.475,"Quesarito"
"Taco Bell","Quesarito – Chicken",620,29,11,66,4,4,25,3.475,"Quesarito"
"Taco Bell","Quesarito – Steak",630,30,11,66,4,4,24,3.425,"Quesarito"
"Taco Bell","Chips and Nacho Cheese Sauce (V)",220,13,1.5,24,2,2,2,0.625,"Condiments"
"Taco Bell","Nacho Fries (V) (New)",320,18,1.5,35,4,2,4,1.575,"Nachos"
"Taco Bell","Nacho Fries BellGrande® (New)",710,40,6,73,10,4,13,3.6,"Nachos"
"Taco Bell","Nachos BellGrande® – Beef",740,38,7,82,15,5,16,2.625,"Nachos"
"Taco Bell","Nachos BellGrande® – Chicken",720,35,6,81,14,5,20,2.625,"Nachos"
"Taco Bell","Nachos BellGrande® – Steak",720,36,6,81,14,5,19,2.575,"Nachos"
"Taco Bell","Beef Quesarito",650,33,12,67,6,5,22,3.475,"Quesarito"
"Taco Bell","Black Bean Quesarito (V)",630,29,10,73,7,5,19,3.15,"Quesarito"
"Taco Bell","Quesadilla – Cheese (V)",470,25,12,37,4,2,19,2.475,"Quesadilla"
"Taco Bell","Quesadilla – Chicken",510,26,12,38,4,2,27,3.125,"Quesadilla"
"Taco Bell","Quesadilla – Steak",520,27,12,38,4,2,27,3.075,"Quesadilla"
"Taco Bell","Bacon Club Chalupa – Specialties",440,27,5,31,2,3,20,2.1,"Chalupa"
"Taco Bell","Black Bean Chalupa – Specialties",330,15,3,39,5,3,10,1.075,"Chalupa"
"Taco Bell","Black Bean Crunchwrap Supreme – Specialties",510,17,4.5,77,8,6,13,2.7,"Wraps"
"Taco Bell","Black Bean Quesarito – Specialties",630,29,10,73,7,5,19,3.15,"Quesarito"
"Taco Bell","Chalupa Supreme® – Specialties",350,18,5,33,4,3,13,1.4,"Chalupa"
"Taco Bell","Cheesy Gordita Crunch – Specialties",500,28,10,41,5,4,20,2.125,"Gordita"
"Taco Bell","Cheesy Roll Up – Specialties",180,9,5,15,2,0,9,1.075,"Sides"
"Taco Bell","Crunchwrap Supreme® – Specialties",530,21,6,71,6,6,16,3,"Wraps"
"Taco Bell","Crunchy Taco – Specialties",170,9,3.5,13,3,0,8,0.775,"Taco"
"Taco Bell","Nacho Cheese Doritos® Locos Taco – Specialties",170,9,3.5,13,3,0,8,0.9,"Nachos"
"Taco Bell","Nachos BellGrande® – Specialties",740,38,7,82,15,5,16,2.625,"Nachos"
"Taco Bell","Power Menu Bowl – Specialties",470,19,6,50,7,2,26,3,"Sides"
"Taco Bell","Quesadilla – Specialties",510,26,12,38,4,2,27,3.125,"Quesadilla"
"Taco Bell","Quesarito – Specialties",650,33,12,67,6,5,22,3.475,"Quesarito"
"Taco Bell","Soft Taco – Specialties",180,9,4,17,3,1,9,1.25,"Taco"
"Taco Bell","Soft Taco Supreme – Specialties",210,10,5,20,3,2,10,1.3,"Taco"
"Taco Bell","Veggie Power Menu Bowl – Specialties",430,17,5,57,10,2,12,2.025,"Sides"
"Taco Bell","Black Beans & Rice (V)",170,3.5,0,31,4,0,4,0.8,"Sides"
"Taco Bell","Black Beans (V)",50,1,0,8,3,0,2,0.3375,"Sides"
"Taco Bell","Cinnabon® Delights™ (2 Pk) (V)",160,9,2,17,0,10,2,0.2,"Desserts"
"Taco Bell","Cinnabon® Delights™ (12 Pk – Serves 4) (V)",930,53,13,104,3,59,9,1.2,"Desserts"
"Taco Bell","Cinnamon Twists (V)",170,6,0,27,0,13,1,0.525,"Desserts"
"Taco Bell","Diablo Sauce Packet (V)",0,0,0,0,0,0,0,0.075,"Condiments"
"Taco Bell","Fire Sauce Packet (V)",0,0,0,0,0,0,0,0.1375,"Condiments"
"Taco Bell","Hot Sauce Packet (V)",0,0,0,0,0,0,0,0.1125,"Condiments"
"Taco Bell","Mild Sauce Packet (V)",0,0,0,0,0,0,0,0.075,"Condiments"
"Taco Bell","Blue Raspberry Freeze™ (16 oz) (New)",120,0,0,30,0,30,0,0.0875,"Sweet_Drinks"
"Taco Bell","Blue Raspberry Freeze™ (20 oz) (New)",150,0,0,38,0,38,0,0.1,"Sweet_Drinks"
"Taco Bell","Dragon Fruit Freeze (16 oz)",190,0,0,49,0,47,0,0.125,"Sweet_Drinks"
"Taco Bell","Dragon Fruit Freeze (20 oz)",230,0,0,59,0,57,0,0.15,"Sweet_Drinks"
"Taco Bell","Lowfat Milk – CA (Regional)",100,2,1.5,13,0,12,9,0.325,"Milk"
"Taco Bell","Lowfat Milk – Federal (Regional)",80,2,1.5,10,0,9,7,0.25,"Milk"
"Taco Bell","Midnight Berry Freeze™ (16 oz) (New)",140,0,0,35,0,34,0,0.0875,"Sweet_Drinks"
"Taco Bell","Midnight Berry Freeze™ (20 oz) (New)",170,0,0,43,0,42,0,0.1,"Sweet_Drinks"
"Taco Bell","Mtn Dew® Baja Blast Freeze™ (16 oz)",150,0,0,41,0,41,0,0.1125,"Sweet_Drinks"
"Taco Bell","Mtn Dew® Baja Blast Freeze™ (20 oz)",190,0,0,51,0,51,0,0.1375,"Sweet_Drinks"
"Taco Bell","Orange Juice",140,0,0,33,0,28,2,0.05,"Juice"
"Taco Bell","Premium Hot Coffee",10,0,0,0,0,0,2,0,"Coffee_drinks"
"Taco Bell","Regular Iced Coffee",10,0,0,0,0,0,2,0,"Coffee_drinks"
"Taco Bell","Water",0,0,0,0,0,0,0,0,"Water"
"Taco Bell","Wild Strawberry Freeze™ (16 oz)",150,0,0,41,0,41,0,0.1,"Sweet_Drinks"
"Taco Bell","Wild Strawberry Freeze™ (20 oz)",190,0,0,51,0,51,0,0.1375,"Sweet_Drinks"
"Taco Bell","Beef Burrito – Value Menu",430,19,5,51,4,3,12,2.425,"Burrito"
"Taco Bell","Cheesy Bean & Rice Burrito – Value Menu",420,16,4,56,7,3,10,2.2,"Burrito"
"Taco Bell","Cheesy Roll Up – Value Menu",180,9,5,15,2,0,9,1.075,"Sides"
"Taco Bell","Chicken Chipotle Melt – Value Menu",190,9,3,15,1,0,12,1.325,"Sandwiches"
"Taco Bell","Chips and Nacho Cheese Sauce – Value Menu",220,13,1.5,24,2,2,2,0.625,"Condiments"
"Taco Bell","Cinnamon Twists – Value Menu",170,6,0,27,0,13,1,0.525,"Desserts"
"Taco Bell","Loaded Nacho Taco – Value Menu",250,12,4.5,24,3,2,10,1.525,"Nachos"
"Taco Bell","Bean Burrito",350,9,3.5,54,11,3,13,2.5,"Burrito"
"Taco Bell","Black Bean Chalupa",330,15,3,39,5,3,10,1.075,"Chalupa"
"Taco Bell","Black Bean Crunchwrap Supreme",510,17,4.5,77,8,6,13,2.7,"Wraps"
"Taco Bell","Black Bean Quesarito",630,29,10,73,7,5,19,3.15,"Quesarito"
"Taco Bell","Black Beans & Rice",170,3.5,0,31,4,0,4,0.8,"Sides"
"Taco Bell","Cheese Quesadilla",470,25,12,37,4,2,19,2.475,"Quesadilla"
"Taco Bell","Cheesy Bean & Rice Burrito",420,16,4,56,7,3,10,2.2,"Burrito"
"Taco Bell","Cheesy Roll Up",180,9,5,15,2,0,9,1.075,"Sides"
"Taco Bell","Chips and Nacho Cheese Sauce",220,13,1.5,24,2,2,2,0.625,"Condiments"
"Taco Bell","Cinnabon® Delights™ (2 Pack)",160,9,2,17,0,10,2,0.2,"Desserts"
"Taco Bell","Cinnabon® Delights™ (12 Pack – Serves 4)",930,53,13,104,3,59,9,1.2,"Desserts"
"Taco Bell","Cinnamon Twists",170,6,0,27,0,13,1,0.525,"Desserts"
"Taco Bell","Hash Brown",160,12,1,13,2,0,1,0.675,"Sides"
"Taco Bell","Power Menu Bowl – Veggie",430,17,5,57,10,2,12,2.025,"Sides"
"Taco Bell","Power Menu Bowl – Chicken",470,19,6,50,7,2,26,3,"Sides"
"Taco Bell","Power Menu Bowl – Steak",480,20,7,51,7,2,25,2.875,"Sides"
"Taco Bell","Power Menu Bowl – Veggie (V)",430,17,5,57,10,2,12,2.025,"Sides"
"Taco Bell","Breakfast Crunchwrap – Bacon",670,41,12,50,4,3,21,3.175,"Breakfast"
"Taco Bell","Breakfast Crunchwrap – Sausage",720,47,15,51,4,3,21,3.025,"Breakfast"
"Taco Bell","Breakfast Crunchwrap – Steak",660,38,12,51,4,3,24,3.25,"Breakfast"
"Taco Bell","Breakfast Salsa Packet (V)",0,0,0,0,0,0,0,0.125,"Breakfast"
"Taco Bell","Cheesy Toasted Breakfast Burrito – Bacon",350,16,4.5,36,2,3,13,2.175,"Breakfast"
"Taco Bell","Cheesy Toasted Breakfast Burrito – Fiesta Potato (V)",340,14,3.5,43,3,3,10,1.875,"Breakfast"
"Taco Bell","Cheesy Toasted Breakfast Burrito – Sausage",340,17,5,36,2,3,11,1.825,"Breakfast"
"Taco Bell","Cinnabon® Delights™ (2 Pack) (V)",160,9,2,17,0,10,2,0.2,"Desserts"
"Taco Bell","Cinnabon® Delights™ (12 Pack – Serves 4) (V)",930,53,13,104,3,59,9,1.2,"Desserts"
"Taco Bell","Grande Toasted Breakfast Burrito – Bacon",560,30,10,49,4,3,24,3.225,"Breakfast"
"Taco Bell","Grande Toasted Breakfast Burrito – Sausage",560,31,10,49,4,3,22,2.875,"Breakfast"
"Taco Bell","Grande Toasted Breakfast Burrito – Steak",560,28,9,50,4,3,27,3.275,"Breakfast"
"Taco Bell","Hash Brown (V)",160,12,1,13,2,0,1,0.675,"Sides"
"Taco Bell","Hash Brown Toasted Breakfast Burrito – Bacon",570,33,10,49,4,2,21,3.175,"Breakfast"
"Taco Bell","Hash Brown Toasted Breakfast Burrito – Sausage",570,34,10,49,4,2,18,2.825,"Breakfast"
"Taco Bell","Hash Brown Toasted Breakfast Burrito – Steak",570,30,9,50,4,2,24,3.225,"Breakfast"
"Taco Bell","7-Up (16 fl oz)",190,0,0,0,0,46,0,0.115,"Sweet_Drinks"
"Taco Bell","Brisk® Mango Iced Tea (16 fl oz)",100,0,0,0,0,26,0,0.065,"Tea"
"Taco Bell","Brisk® Unsweetened No Lemon Iced Tea (16 fl oz)",0,0,0,0,0,0,0,0,"Tea"
"Taco Bell","Diet Dr Pepper® (16 fl oz)",0,0,0,0,0,0,0,0,"Sweet_Drinks"
"Taco Bell","Diet Mtn Dew® (16 fl oz)",5,0,0,0,0,1,0,0.0025,"Sweet_Drinks"
"Taco Bell","Diet Pepsi® (16 fl oz)",0,0,0,0,0,0,0,0,"Sweet_Drinks"
"Taco Bell","Dr Pepper® (16 fl oz)",190,0,0,0,0,51,0,0.13,"Sweet_Drinks"
"Taco Bell","G2 – Fruit Punch (16 fl oz)",30,0,0,0,0,6,0,0.0175,"Juice"
"Taco Bell","Mtn Dew® (16 fl oz)",220,0,0,0,0,58,0,0.1475,"Sweet_Drinks"
"Taco Bell","Mtn Dew® Baja Blast™ (16 fl oz)",220,0,0,0,0,59,0,0.1475,"Sweet_Drinks"
"Taco Bell","Mtn Dew® Baja Blast Zero Sugar (16 fl oz)",5,0,0,0,0,0,0,0,"Sweet_Drinks"
"Taco Bell","Mtn Dew® Kickstart™ Orange Citrus (16 fl oz)",70,0,0,0,0,18,0,0.045,"Sweet_Drinks"
"Taco Bell","Mug® Root Beer (16 fl oz)",190,0,0,0,0,52,0,0.13,"Sweet_Drinks"
"Taco Bell","Pepsi® (16 fl oz)",200,0,0,0,0,55,0,0.1375,"Sweet_Drinks"
"Taco Bell","Pepsi® Wild Cherry (16 fl oz)",210,0,0,0,0,56,0,0.14,"Sweet_Drinks"
"Taco Bell","Pepsi® Zero Sugar (16 fl oz)",0,0,0,0,0,0,0,0,"Sweet_Drinks"
"Taco Bell","Sierra Mist® (16 fl oz)",200,0,0,0,0,54,0,0.135,"Sweet_Drinks"
"Taco Bell","Tropicana® Pink Lemonade (16 fl oz)",210,0,0,0,0,53,0,0.1325,"Sweet_Drinks"
"Taco Bell","7-Up (20 fl oz)",240,0,0,0,0,58,0,0.145,"Sweet_Drinks"
"Taco Bell","Brisk® Mango Iced Tea (20 fl oz)",120,0,0,0,0,32,0,0.08,"Tea"
"Taco Bell","Brisk® Unsweetened No Lemon Iced Tea (20 fl oz)",0,0,0,0,0,0,0,0,"Tea"
"Taco Bell","Diet Dr Pepper® (20 fl oz)",0,0,0,0,0,0,0,0,"Sweet_Drinks"
"Taco Bell","Diet Mtn Dew® (20 fl oz)",10,0,0,0,0,1,0,0.0025,"Sweet_Drinks"
"Taco Bell","Diet Pepsi® (20 fl oz)",0,0,0,0,0,0,0,0,"Sweet_Drinks"
"Taco Bell","Dr Pepper® (20 fl oz)",240,0,0,0,0,64,0,0.1625,"Sweet_Drinks"
"Taco Bell","G2 – Fruit Punch (20 fl oz)",35,0,0,0,0,8,0,0.0225,"Juice"
"Taco Bell","Mtn Dew® (20 fl oz)",270,0,0,0,0,73,0,0.1825,"Sweet_Drinks"
"Taco Bell","Mtn Dew® Baja Blast™ (20 fl oz)",280,0,0,0,0,73,0,0.185,"Sweet_Drinks"
"Taco Bell","Mtn Dew® Baja Blast Zero Sugar (20 fl oz)",10,0,0,0,0,0,0,0,"Sweet_Drinks"
"Taco Bell","Mtn Dew® Kickstart™ Orange Citrus (20 fl oz)",90,0,0,0,0,22,0,0.0575,"Sweet_Drinks"
"Taco Bell","Mug® Root Beer (20 fl oz)",240,0,0,0,0,65,0,0.1625,"Sweet_Drinks"
"Taco Bell","Pepsi® (20 fl oz)",250,0,0,0,0,69,0,0.1725,"Sweet_Drinks"
"Taco Bell","Pepsi® Wild Cherry (20 fl oz)",260,0,0,0,0,70,0,0.175,"Sweet_Drinks"
"Taco Bell","Pepsi® Zero Sugar (20 fl oz)",0,0,0,0,0,0,0,0,"Sweet_Drinks"
"Taco Bell","Sierra Mist® (20 fl oz)",260,0,0,0,0,68,0,0.17,"Sweet_Drinks"
"Taco Bell","Tropicana® Pink Lemonade (20 fl oz)",260,0,0,0,0,67,0,0.1675,"Sweet_Drinks"
"Taco Bell","FOUNTAIN BEVERAGES (30 OZ)",0,0,0,0,0,0,0,0,"Other"
"Taco Bell","7-Up (30 fl oz)",350,0,0,0,0,87,0,0.2175,"Sweet_Drinks"
"Taco Bell","Brisk® Mango Iced Tea (30 fl oz)",180,0,0,0,0,48,0,0.12,"Tea"
"Taco Bell","Brisk® Unsweetened No Lemon Iced Tea (30 fl oz)",0,0,0,0,0,0,0,0,"Tea"
"Taco Bell","Diet Dr Pepper® (30 fl oz)",0,0,0,0,0,0,0,0.0025,"Sweet_Drinks"
"Taco Bell","Diet Mtn Dew® (30 fl oz)",10,0,0,0,0,1,0,0.0025,"Sweet_Drinks"
"Taco Bell","Diet Pepsi® (30 fl oz)",0,0,0,0,0,0,0,0,"Sweet_Drinks"
"Taco Bell","Dr Pepper® (30 fl oz)",360,0,0,0,0,96,0,0.245,"Sweet_Drinks"
"Taco Bell","G2 – Fruit Punch (30 fl oz)",50,0,0,0,0,12,0,0.0325,"Juice"
"Taco Bell","Mtn Dew® (30 fl oz)",410,0,0,0,0,109,0,0.275,"Sweet_Drinks"
"Taco Bell","Mtn Dew® Baja Blast™ (30 fl oz)",420,0,0,0,0,110,0,0.275,"Sweet_Drinks"
"Taco Bell","Mtn Dew® Baja Blast Zero Sugar (30 fl oz)",15,0,0,0,0,0,0,0,"Sweet_Drinks"
"Taco Bell","Mtn Dew® Kickstart™ Orange Citrus (30 fl oz)",130,0,0,0,0,33,0,0.085,"Sweet_Drinks"
"Taco Bell","Mug® Root Beer (30 fl oz)",360,0,0,0,0,98,0,0.245,"Sweet_Drinks"
"Taco Bell","Pepsi® (30 fl oz)",380,0,0,0,0,103,0,0.26,"Sweet_Drinks"
"Taco Bell","Pepsi® Wild Cherry (30 fl oz)",390,0,0,0,0,105,0,0.2625,"Sweet_Drinks"
"Taco Bell","Pepsi® Zero Sugar (30 fl oz)",0,0,0,0,0,0,0,0,"Sweet_Drinks"
"Taco Bell","Sierra Mist® (30 fl oz)",380,0,0,0,0,101,0,0.2525,"Sweet_Drinks"
"Taco Bell","Tropicana® Pink Lemonade (30 fl oz)",390,0,0,0,0,100,0,0.25,"Sweet_Drinks"
"Pizza Hut","Detroit Double Cheesy Pizza Slice",280,12,6,31,2,2,13,1.4,"Pizza"
"Pizza Hut","Detroit Double Pepperoni Pizza Slice",330,17,7,30,2,2,14,1.8,"Pizza"
"Pizza Hut","Detroit Meaty Pizza Slice",320,16,6,31,2,2,14,1.6,"Pizza"
"Pizza Hut","Detroit Supremo Pizza Slice",290,13,6,31,2,2,13,1.425,"Pizza"
"Pizza Hut","Pan Pizza Slices Backyard BBQ Chicken Personal Pan",180,6,2,25,1,8,8,0.925,"Pizza"
"Pizza Hut","Pan Pizza Slices Backyard BBQ Chicken Medium",270,10,4,33,2,6,11,1.125,"Pizza"
"Pizza Hut","Pan Pizza Slices Backyard BBQ Chicken Large",380,16,6,43,2,7,16,1.625,"Pizza"
"Pizza Hut","Pan Pizza Slices Beyond Meat® Pepperoni Medium",240,10,4.5,29,2,1,10,1.175,"Pizza"
"Pizza Hut","Pan Pizza Slices Beyond Meat® Pepperoni Large",350,16,6,38,3,2,14,1.7,"Pizza"
"Pizza Hut","Pan Pizza Slices Buffalo Chicken Personal Pan",160,5,2,22,1,2,7,1.425,"Pizza"
